id_prodi,kode_prodi,tahun,daya_tampung,peminat,diterima,keketatan
721038,17211038,2024,22,101,22,21.78%
721038,17211038,2025,22,125,22,17.6%
721039,17211039,2021,19,72,19,26.39%
721039,17211039,2022,21,74,21,28.38%
721039,17211039,2023,17,31,17,54.84%
721039,17211039,2024,17,62,17,27.42%
721039,17211039,2025,15,46,15,32.61%
721040,17211040,2021,15,60,26,25%
721040,17211040,2022,16,45,16,35.56%
721040,17211040,2023,11,24,11,45.83%
721040,17211040,2024,16,29,16,55.17%
721040,17211040,2025,15,30,15,50%
721041,17211041,2021,33,207,33,15.94%
721041,17211041,2022,36,245,36,14.69%
721041,17211041,2023,22,158,22,13.92%
721041,17211041,2024,22,199,22,11.06%
721041,17211041,2025,22,205,22,10.73%
721042,17211042,2021,10,15,11,66.67%
721042,17211042,2022,11,12,11,91.67%
721042,17211042,2023,10,9,4,111.11%
721042,17211042,2024,10,6,3,166.67%
721042,17211042,2025,10,13,10,76.92%
721043,17211043,2021,212,628,212,33.76%
721043,17211043,2022,233,557,233,41.83%
721043,17211043,2023,160,446,160,35.87%
721043,17211043,2024,165,555,165,29.73%
721043,17211043,2025,165,522,165,31.61%
721044,17211044,2021,11,33,14,33.33%
721044,17211044,2022,12,33,13,36.36%
721044,17211044,2023,8,15,7,53.33%
721044,17211044,2024,13,19,13,68.42%
721044,17211044,2025,12,18,12,66.67%
721045,17211045,2021,52,179,52,29.05%
721045,17211045,2022,58,130,58,44.62%
721045,17211045,2023,44,94,44,46.81%
721045,17211045,2024,44,80,44,55%
721045,17211045,2025,24,105,24,22.86%
721046,17211046,2021,6,10,7,60%
721046,17211046,2022,7,14,8,50%
721046,17211046,2023,6,7,5,85.71%
721046,17211046,2024,11,8,7,137.5%
721046,17211046,2025,9,11,6,81.82%
721047,17211047,2021,6,15,8,40%
721047,17211047,2022,7,12,5,58.33%
721047,17211047,2023,6,3,2,200%
721047,17211047,2024,11,13,9,84.62%
721047,17211047,2025,10,14,8,71.43%
721048,17211048,2021,10,24,10,41.67%
721048,17211048,2022,11,21,11,52.38%
721048,17211048,2023,10,6,5,166.67%
721048,17211048,2024,10,17,10,58.82%
721048,17211048,2025,10,11,9,90.91%
721051,17211051,2025,10,111,10,9.01%
741001,17411001,2021,28,246,100,11.38%
741001,17411001,2022,50,281,145,17.79%
741001,17411001,2023,50,165,106,30.3%
741001,17411001,2024,80,155,80,51.61%
741001,17411001,2025,53,130,53,40.77%
741002,17411002,2021,20,34,15,58.82%
741002,17411002,2022,24,66,40,36.36%
741002,17411002,2023,24,54,28,44.44%
741002,17411002,2024,36,53,28,67.92%
741002,17411002,2025,21,33,21,63.64%
741003,17411003,2021,28,185,80,15.14%
741003,17411003,2022,40,122,100,32.79%
741003,17411003,2023,20,189,50,10.58%
741003,17411003,2024,40,235,40,17.02%
741003,17411003,2025,32,211,32,15.17%
741004,17411004,2021,48,184,80,26.09%
741004,17411004,2022,25,150,85,16.67%
741004,17411004,2023,25,119,62,21.01%
741004,17411004,2024,48,122,48,39.34%
741004,17411004,2025,36,135,36,26.67%
741005,17411005,2021,52,284,140,18.31%
741005,17411005,2022,26,307,80,8.47%
741005,17411005,2023,26,256,65,10.16%
741005,17411005,2024,48,302,48,15.89%
741005,17411005,2025,36,258,36,13.95%
741006,17411006,2021,16,37,16,43.24%
741006,17411006,2022,16,23,12,69.57%
741006,17411006,2023,16,19,11,84.21%
741006,17411006,2024,14,17,9,82.35%
741006,17411006,2025,11,20,11,55%
741007,17411007,2021,24,85,32,28.24%
741007,17411007,2022,24,77,46,31.17%
741007,17411007,2023,28,90,59,31.11%
741007,17411007,2024,36,94,36,38.3%
741007,17411007,2025,32,104,32,30.77%
741008,17411008,2021,28,103,38,27.18%
741008,17411008,2022,40,107,66,37.38%
741008,17411008,2023,40,45,27,88.89%
741008,17411008,2024,48,49,41,97.96%
741008,17411008,2025,36,79,36,45.57%
741009,17411009,2021,24,31,16,77.42%
741009,17411009,2022,24,32,22,75%
741009,17411009,2023,24,24,13,100%
741009,17411009,2024,14,18,9,77.78%
741009,17411009,2025,11,23,11,47.83%
741010,17411010,2021,20,29,13,68.97%
741010,17411010,2022,30,48,28,62.5%
741010,17411010,2023,30,41,20,73.17%
741010,17411010,2024,36,32,21,112.5%
741010,17411010,2025,32,35,21,91.43%
741011,17411011,2021,20,32,18,62.5%
741011,17411011,2022,30,39,30,76.92%
741011,17411011,2023,20,17,9,117.65%
741011,17411011,2024,16,8,7,200%
741011,17411011,2025,15,17,15,88.24%
741012,17411012,2021,20,19,7,105.26%
741012,17411012,2022,20,15,11,133.33%
741012,17411012,2023,20,23,14,86.96%
741012,17411012,2024,24,19,8,126.32%
741012,17411012,2025,21,12,5,175%
741013,17411013,2021,16,33,16,48.48%
741013,17411013,2022,20,72,33,27.78%
741013,17411013,2023,20,39,25,51.28%
741013,17411013,2024,36,39,25,92.31%
741013,17411013,2025,21,40,21,52.5%
741014,17411014,2021,28,55,26,50.91%
741014,17411014,2022,28,53,35,52.83%
741014,17411014,2023,24,41,21,58.54%
741014,17411014,2024,36,33,20,109.09%
741014,17411014,2025,32,30,26,106.67%
741015,17411015,2021,16,29,16,55.17%
741015,17411015,2022,24,20,17,120%
741015,17411015,2023,24,15,9,160%
741015,17411015,2024,14,39,19,35.9%
741015,17411015,2025,21,32,21,65.63%
741016,17411016,2021,16,159,60,10.06%
741016,17411016,2022,40,191,107,20.94%
741016,17411016,2023,20,160,52,12.5%
741016,17411016,2024,40,131,40,30.53%
741016,17411016,2025,27,159,27,16.98%
741017,17411017,2021,16,94,40,17.02%
741017,17411017,2022,40,184,110,21.74%
741017,17411017,2023,16,152,40,10.53%
741017,17411017,2024,32,126,32,25.4%
741017,17411017,2025,27,162,27,16.67%
741018,17411018,2021,16,42,11,38.1%
741018,17411018,2022,20,54,32,37.04%
741018,17411018,2023,20,47,22,42.55%
741018,17411018,2024,36,39,21,92.31%
741018,17411018,2025,21,54,21,38.89%
741019,17411019,2021,40,308,160,12.99%
741019,17411019,2022,63,476,187,13.24%
741019,17411019,2023,56,479,140,11.69%
741019,17411019,2024,80,410,80,19.51%
741019,17411019,2025,74,355,74,20.85%
741020,17411020,2021,40,189,88,21.16%
741020,17411020,2022,57,322,164,17.7%
741020,17411020,2023,49,256,122,19.14%
741020,17411020,2024,80,183,80,43.72%
741020,17411020,2025,69,200,69,34.5%
741021,17411021,2021,20,38,15,52.63%
741021,17411021,2022,30,49,39,61.22%
741021,17411021,2023,30,30,16,100%
741021,17411021,2024,40,34,24,117.65%
741021,17411021,2025,32,31,18,103.23%
741022,17411022,2021,20,40,20,50%
741022,17411022,2022,25,59,41,42.37%
741022,17411022,2023,30,66,37,45.45%
741022,17411022,2024,40,52,35,76.92%
741022,17411022,2025,32,46,32,69.57%
741023,17411023,2021,30,130,44,23.08%
741023,17411023,2022,24,118,67,20.34%
741023,17411023,2023,30,159,75,18.87%
741023,17411023,2024,48,150,48,32%
741023,17411023,2025,42,127,42,33.07%
741024,17411024,2021,40,83,40,48.19%
741024,17411024,2022,38,91,61,41.76%
741024,17411024,2023,38,124,73,30.65%
741024,17411024,2024,48,104,48,46.15%
741024,17411024,2025,32,148,32,21.62%
741026,17411026,2023,40,352,100,11.36%
741026,17411026,2024,80,687,80,11.64%
741026,17411026,2025,63,786,63,8.02%
741027,17411027,2023,16,19,10,84.21%
741027,17411027,2024,36,67,36,53.73%
741027,17411027,2025,32,92,32,34.78%
741028,17411028,2025,18,69,18,26.09%
741029,17411029,2025,11,5,4,220%
741032,17411032,2025,21,128,21,16.41%
741033,17411033,2025,9,16,9,56.25%
741035,17411035,2025,21,59,21,35.59%
741036,17411036,2025,11,6,3,183.33%
741037,17411037,2025,11,40,11,27.5%
741038,17411038,2025,10,199,10,5.03%
741030,17412030,2025,18,24,18,75%
741031,17412031,2025,18,12,8,150%
741034,17413034,2025,18,77,18,23.38%
753001,17531001,2021,30,7,4,428.57%
753001,17531001,2022,30,12,8,250%
753001,17531001,2023,20,12,5,166.67%
753001,17531001,2024,20,22,13,90.91%
753001,17531001,2025,18,25,12,72%
753002,17531002,2021,40,54,35,74.07%
753002,17531002,2022,45,67,43,67.16%
753002,17531002,2023,45,85,53,52.94%
753002,17531002,2024,40,59,39,67.8%
753002,17531002,2025,35,85,35,41.18%
753003,17531003,2021,22,29,19,75.86%
753003,17531003,2022,22,14,8,157.14%
753003,17531003,2023,27,25,16,108%
753003,17531003,2024,22,26,17,84.62%
753003,17531003,2025,22,45,22,48.89%
753004,17531004,2021,25,61,40,40.98%
753004,17531004,2022,25,62,25,40.32%
753004,17531004,2023,27,85,51,31.76%
753004,17531004,2024,25,97,25,25.77%
753004,17531004,2025,30,137,30,21.9%
753005,17531005,2021,25,18,10,138.89%
753005,17531005,2022,30,17,10,176.47%
753005,17531005,2023,20,30,17,66.67%
753005,17531005,2024,20,24,14,83.33%
753005,17531005,2025,18,16,6,112.5%
753006,17531006,2021,20,4,4,500%
753006,17531006,2022,20,10,8,200%
753006,17531006,2023,12,17,11,70.59%
753006,17531006,2024,11,6,3,183.33%
753006,17531006,2025,9,17,9,52.94%
753007,17531007,2021,20,10,2,200%
753007,17531007,2022,18,16,5,112.5%
753007,17531007,2023,10,7,3,142.86%
753007,17531007,2024,11,1,0,1100%
753007,17531007,2025,9,2,1,450%
753008,17531008,2021,20,8,3,250%
753008,17531008,2022,20,13,9,153.85%
753008,17531008,2023,18,17,2,105.88%
753008,17531008,2024,11,2,2,550%
753008,17531008,2025,9,5,2,180%
753009,17531009,2021,28,10,7,280%
753009,17531009,2022,30,12,8,250%
753009,17531009,2023,18,9,3,200%
753009,17531009,2024,17,20,14,85%
753009,17531009,2025,18,32,18,56.25%
753010,17531010,2021,20,3,0,666.67%
753010,17531010,2022,20,6,2,333.33%
753010,17531010,2023,10,5,5,200%
753010,17531010,2024,8,9,3,88.89%
753010,17531010,2025,9,13,9,69.23%
753011,17531011,2021,20,3,1,666.67%
753011,17531011,2022,30,8,4,375%
753011,17531011,2023,10,7,2,142.86%
753011,17531011,2024,11,3,0,366.67%
753011,17531011,2025,9,9,5,100%
753012,17531012,2021,20,4,1,500%
753012,17531012,2022,13,1,0,1300%
753012,17531012,2023,10,2,1,500%
753012,17531012,2024,15,4,1,375%
753012,17531012,2025,9,4,2,225%
753013,17531013,2021,40,57,39,70.18%
753013,17531013,2022,40,77,40,51.95%
753013,17531013,2023,30,92,69,32.61%
753013,17531013,2024,38,78,38,48.72%
753013,17531013,2025,30,97,30,30.93%
753014,17531014,2021,30,44,38,68.18%
753014,17531014,2022,30,48,30,62.5%
753014,17531014,2023,18,82,65,21.95%
753014,17531014,2024,25,97,25,25.77%
753014,17531014,2025,27,92,27,29.35%
753015,17531015,2021,20,6,4,333.33%
753015,17531015,2022,20,4,2,500%
753015,17531015,2023,10,10,8,100%
753015,17531015,2024,8,10,7,80%
753015,17531015,2025,9,6,3,150%
753016,17531016,2021,20,1,1,2000%
753016,17531016,2022,20,8,4,250%
753016,17531016,2023,18,4,2,450%
753016,17531016,2024,11,2,2,550%
753016,17531016,2025,9,1,0,900%
753017,17531017,2021,20,9,6,222.22%
753017,17531017,2022,13,9,7,144.44%
753017,17531017,2023,18,11,6,163.64%
753017,17531017,2024,15,5,3,300%
753017,17531017,2025,13,9,7,144.44%
753018,17531018,2021,20,7,3,285.71%
753018,17531018,2022,13,10,6,130%
753018,17531018,2023,18,11,6,163.64%
753018,17531018,2024,15,1,1,1500%
753018,17531018,2025,13,1,1,1300%
753019,17531019,2021,20,9,3,222.22%
753019,17531019,2022,13,5,4,260%
753019,17531019,2023,10,8,2,125%
753019,17531019,2024,15,6,1,250%
753019,17531019,2025,9,7,2,128.57%
753020,17531020,2021,40,44,27,90.91%
753020,17531020,2022,43,34,25,126.47%
753020,17531020,2023,43,40,30,107.5%
753020,17531020,2024,45,51,43,88.24%
753020,17531020,2025,45,54,36,83.33%
753021,17531021,2021,40,55,36,72.73%
753021,17531021,2022,30,46,30,65.22%
753021,17531021,2023,35,61,28,57.38%
753021,17531021,2024,40,52,29,76.92%
753021,17531021,2025,30,56,30,53.57%
753022,17531022,2021,40,17,12,235.29%
753022,17531022,2022,20,12,8,166.67%
753022,17531022,2023,30,18,4,166.67%
753022,17531022,2024,30,33,18,90.91%
753022,17531022,2025,20,29,17,68.97%
753023,17531023,2021,30,29,14,103.45%
753023,17531023,2022,30,21,12,142.86%
753023,17531023,2023,30,21,12,142.86%
753023,17531023,2024,30,21,12,142.86%
753023,17531023,2025,30,34,27,88.24%
753024,17531024,2021,30,12,5,250%
753024,17531024,2022,30,27,11,111.11%
753024,17531024,2023,27,14,9,192.86%
753024,17531024,2024,26,22,12,118.18%
753024,17531024,2025,20,17,6,117.65%
753025,17531025,2021,40,70,44,57.14%
753025,17531025,2022,22,52,22,42.31%
753025,17531025,2023,23,63,43,36.51%
753025,17531025,2024,30,64,30,46.88%
753025,17531025,2025,30,51,30,58.82%
753026,17531026,2021,20,5,3,400%
753026,17531026,2022,30,13,8,230.77%
753026,17531026,2023,10,14,8,71.43%
753026,17531026,2024,10,27,10,37.04%
753026,17531026,2025,20,35,19,57.14%
753027,17531027,2021,30,117,42,25.64%
753027,17531027,2022,22,109,22,20.18%
753027,17531027,2023,23,118,69,19.49%
753027,17531027,2024,30,115,30,26.09%
753027,17531027,2025,30,100,30,30%
753028,17531028,2021,30,3,1,1000%
753028,17531028,2022,20,9,9,222.22%
753028,17531028,2023,20,7,5,285.71%
753028,17531028,2024,20,17,14,117.65%
753028,17531028,2025,28,21,19,133.33%
753029,17531029,2021,20,12,4,166.67%
753029,17531029,2022,20,15,9,133.33%
753029,17531029,2023,12,15,6,80%
753029,17531029,2024,11,10,2,110%
753029,17531029,2025,20,11,6,181.82%
753030,17533030,2023,15,19,13,78.95%
753030,17533030,2024,15,45,15,33.33%
753030,17533030,2025,18,66,18,27.27%
811001,18111001,2021,20,52,20,38.46%
811001,18111001,2022,24,47,24,51.06%
811001,18111001,2023,36,38,22,94.74%
811001,18111001,2024,20,35,20,57.14%
811001,18111001,2025,24,47,24,51.06%
811002,18111002,2021,20,25,13,80%
811002,18111002,2022,16,16,8,100%
811002,18111002,2023,10,15,8,66.67%
811002,18111002,2024,18,15,10,120%
811002,18111002,2025,22,18,14,122.22%
811003,18111003,2021,20,48,20,41.67%
811003,18111003,2022,16,32,16,50%
811003,18111003,2023,27,35,22,77.14%
811003,18111003,2024,20,38,20,52.63%
811003,18111003,2025,24,38,24,63.16%
811004,18111004,2021,20,20,8,100%
811004,18111004,2022,16,11,8,145.45%
811004,18111004,2023,10,16,6,62.5%
811004,18111004,2024,12,12,9,100%
811004,18111004,2025,15,14,8,107.14%
811005,18111005,2021,20,49,20,40.82%
811005,18111005,2022,16,39,16,41.03%
811005,18111005,2023,24,32,21,75%
811005,18111005,2024,10,22,10,45.45%
811005,18111005,2025,18,22,11,81.82%
811006,18111006,2021,32,17,9,188.24%
811006,18111006,2022,15,14,10,107.14%
811006,18111006,2023,12,10,5,120%
811006,18111006,2024,7,6,4,116.67%
811006,18111006,2025,9,11,6,81.82%
811007,18111007,2021,10,13,4,76.92%
811007,18111007,2022,8,10,8,80%
811007,18111007,2023,12,8,7,150%
811007,18111007,2024,7,11,7,63.64%
811007,18111007,2025,9,20,9,45%
811008,18111008,2021,22,44,22,50%
811008,18111008,2022,20,23,14,86.96%
811008,18111008,2023,16,39,17,41.03%
811008,18111008,2024,15,43,15,34.88%
811008,18111008,2025,18,39,18,46.15%
811009,18111009,2021,16,7,5,228.57%
811009,18111009,2022,8,10,8,80%
811009,18111009,2023,6,6,2,100%
811009,18111009,2024,5,4,3,125%
811009,18111009,2025,9,21,14,42.86%
811010,18111010,2021,40,15,10,266.67%
811010,18111010,2022,20,21,12,95.24%
811010,18111010,2023,16,9,3,177.78%
811010,18111010,2024,10,17,10,58.82%
811010,18111010,2025,15,22,15,68.18%
811011,18111011,2021,40,3,1,1333.33%
811011,18111011,2022,16,2,0,800%
811011,18111011,2023,14,10,6,140%
811011,18111011,2024,10,18,10,55.56%
811011,18111011,2025,15,16,12,93.75%
811012,18111012,2021,80,20,15,400%
811012,18111012,2022,32,29,20,110.34%
811012,18111012,2023,32,40,20,80%
811012,18111012,2024,27,30,24,90%
811012,18111012,2025,30,29,21,103.45%
811013,18111013,2021,40,50,39,80%
811013,18111013,2022,26,41,26,63.41%
811013,18111013,2023,48,51,32,94.12%
811013,18111013,2024,30,69,30,43.48%
811013,18111013,2025,30,92,30,32.61%
811014,18111014,2021,30,15,13,200%
811014,18111014,2022,24,6,5,400%
811014,18111014,2023,16,13,10,123.08%
811014,18111014,2024,20,12,8,166.67%
811014,18111014,2025,18,5,5,360%
811015,18111015,2021,20,18,13,111.11%
811015,18111015,2022,20,19,17,105.26%
811015,18111015,2023,20,23,16,86.96%
811015,18111015,2024,25,21,13,119.05%
811015,18111015,2025,18,14,11,128.57%
811016,18111016,2021,30,2,1,1500%
811016,18111016,2022,12,4,2,300%
811016,18111016,2023,10,10,5,100%
811016,18111016,2024,17,10,6,170%
811016,18111016,2025,15,7,6,214.29%
811017,18111017,2021,30,4,4,750%
811017,18111017,2022,19,16,8,118.75%
811017,18111017,2023,20,2,1,1000%
811017,18111017,2024,25,5,2,500%
811017,18111017,2025,28,6,4,466.67%
811018,18111018,2021,30,10,8,300%
811018,18111018,2022,24,12,10,200%
811018,18111018,2023,20,9,3,222.22%
811018,18111018,2024,20,13,11,153.85%
811018,18111018,2025,24,29,14,82.76%
811019,18111019,2021,20,17,11,117.65%
811019,18111019,2022,24,11,8,218.18%
811019,18111019,2023,20,20,14,100%
811019,18111019,2024,20,12,9,166.67%
811019,18111019,2025,24,14,7,171.43%
811020,18111020,2021,25,37,25,67.57%
811020,18111020,2022,20,21,15,95.24%
811020,18111020,2023,30,23,16,130.43%
811020,18111020,2024,15,26,15,57.69%
811020,18111020,2025,18,23,14,78.26%
811021,18111021,2021,25,13,8,192.31%
811021,18111021,2022,12,7,5,171.43%
811021,18111021,2023,10,12,10,83.33%
811021,18111021,2024,12,11,6,109.09%
811021,18111021,2025,15,12,8,125%
811022,18111022,2021,25,11,9,227.27%
811022,18111022,2022,12,13,11,92.31%
811022,18111022,2023,10,7,4,142.86%
811022,18111022,2024,10,11,7,90.91%
811022,18111022,2025,12,8,5,150%
811023,18111023,2021,37,44,37,84.09%
811023,18111023,2022,30,33,27,90.91%
811023,18111023,2023,24,29,20,82.76%
811023,18111023,2024,15,20,13,75%
811023,18111023,2025,18,20,16,90%
811024,18111024,2021,45,423,44,10.64%
811024,18111024,2022,45,522,46,8.62%
811024,18111024,2023,45,604,51,7.45%
811024,18111024,2024,45,572,60,7.87%
811024,18111024,2025,45,564,51,7.98%
811025,18111025,2021,25,40,25,62.5%
811025,18111025,2022,40,51,37,78.43%
811025,18111025,2023,40,47,27,85.11%
811025,18111025,2024,27,37,26,72.97%
811025,18111025,2025,30,46,30,65.22%
811026,18111026,2021,25,104,25,24.04%
811026,18111026,2022,40,149,40,26.85%
811026,18111026,2023,66,152,66,43.42%
811026,18111026,2024,42,132,42,31.82%
811026,18111026,2025,30,136,30,22.06%
811027,18111027,2021,7,3,3,233.33%
811027,18111027,2022,6,2,2,300%
811027,18111027,2023,4,5,5,80%
811027,18111027,2024,6,2,2,300%
811027,18111027,2025,6,5,5,120%
811028,18111028,2021,10,6,4,166.67%
811028,18111028,2022,4,3,2,133.33%
811028,18111028,2023,4,9,7,44.44%
811028,18111028,2024,6,4,3,150%
811028,18111028,2025,7,3,2,233.33%
811029,18111029,2021,7,64,7,10.94%
811029,18111029,2022,6,45,6,13.33%
811029,18111029,2023,12,65,13,18.46%
811029,18111029,2024,10,46,10,21.74%
811029,18111029,2025,15,90,16,16.67%
811030,18111030,2021,25,26,15,96.15%
811030,18111030,2022,20,47,20,42.55%
811030,18111030,2023,45,43,27,104.65%
811030,18111030,2024,25,64,25,39.06%
811030,18111030,2025,30,65,30,46.15%
811031,18111031,2021,10,0,0,0%
811031,18111031,2022,8,1,0,800%
811031,18111031,2023,5,0,0,0%
811031,18111031,2024,6,0,0,0%
811032,18111032,2021,10,0,0,0%
811032,18111032,2023,5,0,0,0%
811032,18111032,2024,7,1,0,700%
811033,18111033,2021,10,0,0,0%
811033,18111033,2023,5,1,0,500%
811033,18111033,2024,6,1,1,600%
811033,18111033,2025,10,3,1,333.33%
811034,18111034,2021,7,14,7,50%
811034,18111034,2022,6,8,6,75%
811034,18111034,2023,12,8,7,150%
811034,18111034,2024,7,12,7,58.33%
811034,18111034,2025,12,17,11,70.59%
811035,18111035,2021,7,93,7,7.53%
811035,18111035,2022,6,113,6,5.31%
811035,18111035,2023,12,110,15,10.91%
811035,18111035,2024,10,128,12,7.81%
811035,18111035,2025,15,126,15,11.9%
811036,18111036,2021,7,7,5,100%
811036,18111036,2022,6,4,3,150%
811036,18111036,2023,4,6,5,66.67%
811036,18111036,2024,7,9,5,77.78%
811036,18111036,2025,12,11,10,109.09%
811037,18111037,2022,8,1,1,800%
811037,18111037,2023,16,12,8,133.33%
811037,18111037,2024,10,8,6,125%
811037,18111037,2025,13,14,10,92.86%
811038,18111038,2021,137,330,137,41.52%
811038,18111038,2022,140,279,140,50.18%
811038,18111038,2023,165,380,179,43.42%
811038,18111038,2024,145,418,146,34.69%
811038,18111038,2025,183,411,184,44.53%
811039,18111039,2021,56,52,27,107.69%
811039,18111039,2022,40,43,23,93.02%
811039,18111039,2023,40,76,40,52.63%
811039,18111039,2024,55,76,48,72.37%
811039,18111039,2025,57,67,49,85.07%
811040,18111040,2021,56,70,37,80%
811040,18111040,2022,40,61,39,65.57%
811040,18111040,2023,40,66,38,60.61%
811040,18111040,2024,50,52,32,96.15%
811040,18111040,2025,54,58,29,93.1%
811041,18111041,2021,50,65,30,76.92%
811041,18111041,2022,40,52,32,76.92%
811041,18111041,2023,40,33,18,121.21%
811041,18111041,2024,36,26,14,138.46%
811041,18111041,2025,45,39,32,115.38%
811042,18111042,2021,153,302,153,50.66%
811042,18111042,2022,100,311,100,32.15%
811042,18111042,2023,120,348,120,34.48%
811042,18111042,2024,105,368,105,28.53%
811042,18111042,2025,129,310,129,41.61%
811043,18111043,2021,152,42,26,361.9%
811043,18111043,2022,80,61,38,131.15%
811043,18111043,2023,76,51,37,149.02%
811043,18111043,2024,50,38,22,131.58%
811043,18111043,2025,60,26,12,230.77%
811044,18111044,2021,153,294,153,52.04%
811044,18111044,2022,100,259,100,38.61%
811044,18111044,2023,120,313,130,38.34%
811044,18111044,2024,107,319,107,33.54%
811044,18111044,2025,132,264,132,50%
811045,18111045,2021,20,37,20,54.05%
811045,18111045,2022,16,40,15,40%
811045,18111045,2023,16,30,16,53.33%
811045,18111045,2024,27,29,20,93.1%
811045,18111045,2025,33,63,30,52.38%
811046,18111046,2021,20,36,20,55.56%
